"","FIPS","stateName","countyName","ccvi"
"90",17031061902,"ILLINOIS","Cook","0.33064102741718698"
"91",17031062000,"ILLINOIS","Cook","0.14226735567531601"
"92",17031062100,"ILLINOIS","Cook","0.35136670314902801"
"93",17031062200,"ILLINOIS","Cook","0.11367257311480899"
"94",17031062300,"ILLINOIS","Cook","9.3085437996148601E-2"
"95",17031062400,"ILLINOIS","Cook","0.26159238580790001"
"96",17031062500,"ILLINOIS","Cook","0.22021030465080799"
"97",17031062600,"ILLINOIS","Cook","0.21626189717515701"
"98",17031062700,"ILLINOIS","Cook","0.206771865172275"
"99",17031062800,"ILLINOIS","Cook","0.184120474917222"
"100",17031062900,"ILLINOIS","Cook","0.142198085368726"
"101",17031063000,"ILLINOIS","Cook","0.26482038209501102"
"102",17031063100,"ILLINOIS","Cook","0.21472409636885101"
"103",17031063200,"ILLINOIS","Cook","0.44359318934345598"
"104",17031063301,"ILLINOIS","Cook","0.54623792964907703"
"105",17031063302,"ILLINOIS","Cook","0.16752330945816801"
"106",17031063303,"ILLINOIS","Cook","0.54026682922098601"
"107",17031063400,"ILLINOIS","Cook","0.28748562641138198"
"108",17031070101,"ILLINOIS","Cook","0.28688990177470503"
"109",17031070102,"ILLINOIS","Cook","0.53446197752871205"
"110",17031070103,"ILLINOIS","Cook","0.234008949723611"
"111",17031070200,"ILLINOIS","Cook","0.46545489810337898"
"112",17031070300,"ILLINOIS","Cook","0.14237818816586101"
"113",17031070400,"ILLINOIS","Cook","0.29923387040910998"
"114",17031070500,"ILLINOIS","Cook","0.645876338648675"
"115",17031070600,"ILLINOIS","Cook","0.120336376608803"
"116",17031070700,"ILLINOIS","Cook","0.52150843019631199"
"117",17031071000,"ILLINOIS","Cook","0.32346462365442402"
"118",17031071100,"ILLINOIS","Cook","0.30440143528075297"
"119",17031071200,"ILLINOIS","Cook","0.21628960529779301"
"120",17031071300,"ILLINOIS","Cook","0.26903201673570598"
"121",17031071400,"ILLINOIS","Cook","0.34284645543841202"
"122",17031071500,"ILLINOIS","Cook","0.14232277192058901"
"123",17031071600,"ILLINOIS","Cook","0.28939748687327699"
"124",17031071700,"ILLINOIS","Cook","0.28249816433687502"
"125",17031071800,"ILLINOIS","Cook","0.20788019007772099"
"126",17031080100,"ILLINOIS","Cook","0.20426428007370401"
"127",17031080201,"ILLINOIS","Cook","0.109738019700475"
"128",17031080202,"ILLINOIS","Cook","0.111829982959505"
"129",17031080300,"ILLINOIS","Cook","0.26137072082681001"
"130",17031080400,"ILLINOIS","Cook","0.61599312838558595"
"131",17031081000,"ILLINOIS","Cook","0.69278619027167798"
"132",17031081100,"ILLINOIS","Cook","0.42872778154916102"
"133",17031081201,"ILLINOIS","Cook","0.43897978692453699"
"134",17031081202,"ILLINOIS","Cook","0.19931838018315101"
"135",17031081300,"ILLINOIS","Cook","0.279505687092171"
"136",17031081401,"ILLINOIS","Cook","0.30429060279020798"
"137",17031081402,"ILLINOIS","Cook","0.22083373741012199"
"138",17031081403,"ILLINOIS","Cook","0.127803715659246"
"139",17031081500,"ILLINOIS","Cook","0.18010279713498001"
"140",17031081600,"ILLINOIS","Cook","0.21332483617572501"
"141",17031081700,"ILLINOIS","Cook","0.33842700987794599"
"142",17031081800,"ILLINOIS","Cook","0.125587065848353"
"143",17031081900,"ILLINOIS","Cook","0.51336224214128401"
"144",17031090100,"ILLINOIS","Cook","0.273354483866946"
"145",17031090200,"ILLINOIS","Cook","0.162868344855294"
"146",17031090300,"ILLINOIS","Cook","9.4512406311910296E-2"
